# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	12407	13675	-	AVZ56166.1			MFS transporter			DBZ19_00060	1269	422	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	13742	14815	-					gldA		DBZ19_00065	1074		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	13742	14815	-	AVZ56167.1			glycerol dehydrogenase	gldA		DBZ19_00065	1074	357	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	15134	16204	+							DBZ19_00070	1071		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	15134	16204	+	AVZ56168.1			dihydroxyacetone kinase subunit DhaK			DBZ19_00070	1071	356	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	16217	16849	+							DBZ19_00075	633		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	16217	16849	+	AVZ56169.1			dihydroxyacetone kinase subunit L			DBZ19_00075	633	210	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	16853	19234	+					ptsP		DBZ19_00080	2382		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	16853	19234	+	AVZ56170.1			phosphoenolpyruvate--protein phosphotransferase	ptsP		DBZ19_00080	2382	793	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	19282	19665	-							DBZ19_00085	384		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	19282	19665	-	AVZ56171.1			anti-adapter protein IraD			DBZ19_00085	384	127	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	20079	20852	-							DBZ19_00090	774		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	20079	20852	-	AVZ56172.1			GntR family transcriptional regulator			DBZ19_00090	774	257	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	21067	22527	-							DBZ19_00095	1461		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	21067	22527	-	AVZ56173.1			fructuronate reductase			DBZ19_00095	1461	486	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	22608	23792	-					uxuA		DBZ19_00100	1185		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	22608	23792	-	AVZ56174.1			mannonate dehydratase	uxuA		DBZ19_00100	1185	394	
gene	pseudogene	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	24241	24348	+							DBZ19_00105	108		pseudo
CDS	without_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	24241	24348	+				gluconate transporter			DBZ19_00105	108		pseudo
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	24521	25423	-							DBZ19_00110	903		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	24521	25423	-	AVZ56175.1			fimbrial protein			DBZ19_00110	903	300	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	25443	25946	-							DBZ19_00115	504		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	25443	25946	-	AVZ56176.1			type 1 fimbrial protein			DBZ19_00115	504	167	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	25959	26489	-							DBZ19_00120	531		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	25959	26489	-	AVZ56177.1			type 1 fimbrial protein			DBZ19_00120	531	176	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	26499	29135	-							DBZ19_00125	2637		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	26499	29135	-	AVZ56178.1			fimbrial biogenesis outer membrane usher protein			DBZ19_00125	2637	878	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	29201	29926	-							DBZ19_00130	726		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	29201	29926	-	AVZ56179.1			chaperone protein FimC			DBZ19_00130	726	241	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	29963	30502	-							DBZ19_00135	540		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	29963	30502	-	AVZ56180.1			type 1 fimbrial protein			DBZ19_00135	540	179	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	30567	31115	-					fimA		DBZ19_00140	549		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	30567	31115	-	AVZ56181.1			type-1 fimbrial protein subunit A	fimA		DBZ19_00140	549	182	
gene	pseudogene	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	31302	31517	+							DBZ19_00145	216		pseudo
CDS	without_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	31302	31517	+				hypothetical protein			DBZ19_00145	216		pseudo
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	31596	32192	-							DBZ19_00150	597		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	31596	32192	-	AVZ56182.1			type 1 fimbriae regulatory protein FimE			DBZ19_00150	597	198	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	32670	33272	-							DBZ19_00155	603		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	32670	33272	-	AVZ56183.1			integrase			DBZ19_00155	603	200	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	33532	33939	+							DBZ19_00160	408		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	33532	33939	+	AVZ56184.1			hypothetical protein			DBZ19_00160	408	135	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	34220	34369	-							DBZ19_00165	150		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	34220	34369	-	AVZ56185.1			hypothetical protein			DBZ19_00165	150	49	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	34736	35452	+							DBZ19_00170	717		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	34736	35452	+	AVZ56186.1			N-acetylneuraminic acid channel protein			DBZ19_00170	717	238	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	35472	36578	+							DBZ19_00175	1107		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	35472	36578	+	AVZ56187.1			N-acetylneuraminate epimerase			DBZ19_00175	1107	368	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	36643	37623	+							DBZ19_00180	981		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	36643	37623	+	AVZ56188.1			sialate O-acetylesterase			DBZ19_00180	981	326	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	37631	37753	-							DBZ19_00185	123		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	37631	37753	-	AVZ56189.1			HNH endonuclease			DBZ19_00185	123	40	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	37835	38707	+							DBZ19_00190	873		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	37835	38707	+	AVZ56190.1			HNH endonuclease			DBZ19_00190	873	290	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	38770	40080	-							DBZ19_00195	1311		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	38770	40080	-	AVZ56191.1			restriction endonuclease			DBZ19_00195	1311	436	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	40077	42131	-							DBZ19_00200	2055		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	40077	42131	-	AVZ56192.1			ATP-binding protein			DBZ19_00200	2055	684	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	42491	43324	-							DBZ19_00205	834		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	42491	43324	-	AVZ56193.1			DUF4942 domain-containing protein			DBZ19_00205	834	277	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	43631	45187	+							DBZ19_00210	1557		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	43631	45187	+	AVZ56194.1			type I restriction-modification system subunit M			DBZ19_00210	1557	518	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	45184	46086	+							DBZ19_00215	903		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	45184	46086	+	AVZ56195.1			restriction endonuclease subunit S			DBZ19_00215	903	300	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	46196	47329	-							DBZ19_00220	1134		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	46196	47329	-	AVZ56196.1			IS110 family transposase ISEc45			DBZ19_00220	1134	377	
gene	pseudogene	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	47390	47893	+							DBZ19_00225	504		pseudo
CDS	without_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	47390	47893	+				restriction endonuclease subunit S			DBZ19_00225	504		pseudo
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	48015	51131	+							DBZ19_00230	3117		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	48015	51131	+	AVZ56197.1			DEAD/DEAH box helicase			DBZ19_00230	3117	1038	
gene	tRNA	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	51356	51440	-							DBZ19_00235	85		
tRNA		GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	51356	51440	-				tRNA-Leu			DBZ19_00235	85		anticodon=CAA
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	51636	52655	+							DBZ19_00240	1020		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	51636	52655	+	AVZ56198.1			aldehyde reductase Ahr			DBZ19_00240	1020	339	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	52785	54287	+							DBZ19_00245	1503		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	52785	54287	+	AVZ56199.1			DUF853 domain-containing protein			DBZ19_00245	1503	500	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	54448	55530	-							DBZ19_00250	1083		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	54448	55530	-	AVZ56200.1			LPS export ABC transporter permease LptG			DBZ19_00250	1083	360	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	55530	56630	-							DBZ19_00255	1101		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	55530	56630	-	AVZ56201.1			LPS export ABC transporter permease LptF			DBZ19_00255	1101	366	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	56897	58408	+							DBZ19_00260	1512		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	56897	58408	+	AVZ56202.1			cytosol aminopeptidase			DBZ19_00260	1512	503	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	58666	59109	+							DBZ19_00265	444		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	58666	59109	+	AVZ56203.1			DNA polymerase III subunit chi			DBZ19_00265	444	147	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	59109	61964	+					valS		DBZ19_00270	2856		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	59109	61964	+	AVZ56204.1			valine--tRNA ligase	valS		DBZ19_00270	2856	951	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	62011	63198	-							DBZ19_00275	1188		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	62011	63198	-	AVZ56205.1			DUF898 domain-containing protein			DBZ19_00275	1188	395	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	63391	63894	+							DBZ19_00280	504		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	63391	63894	+	AVZ56206.1			N-acetyltransferase			DBZ19_00280	504	167	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	64072	64488	-							DBZ19_00285	417		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	64072	64488	-	AVZ56207.1			ribonuclease E inhibitor RraB			DBZ19_00285	417	138	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	64650	65654	+					argF		DBZ19_00290	1005		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	64650	65654	+	AVZ56208.1			ornithine carbamoyltransferase	argF		DBZ19_00290	1005	334	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	65699	66151	-							DBZ19_00295	453		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	65699	66151	-	AVZ56209.1			YhcH/YjgK/YiaL family protein			DBZ19_00295	453	150	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	66829	68049	+					arcA		DBZ19_00300	1221		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	66829	68049	+	AVZ56210.1			arginine deiminase	arcA		DBZ19_00300	1221	406	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	68060	69004	+					arcC		DBZ19_00305	945		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	68060	69004	+	AVZ56211.1			carbamate kinase	arcC		DBZ19_00305	945	314	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	69015	70019	+					argF		DBZ19_00310	1005		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	69015	70019	+	AVZ56212.1			ornithine carbamoyltransferase	argF		DBZ19_00310	1005	334	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	70076	71479	+							DBZ19_00315	1404		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	70076	71479	+	AVZ56213.1			YfcC family protein			DBZ19_00315	1404	467	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	71595	72083	+							DBZ19_00320	489		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	71595	72083	+	AVZ56214.1			ArgR family transcriptional regulator			DBZ19_00320	489	162	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	72173	72307	+							DBZ19_00325	135		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	72173	72307	+	AVZ56215.1			pyrBI operon leader peptide			DBZ19_00325	135	44	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	72311	73246	+							DBZ19_00330	936		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	72311	73246	+	AVZ56216.1			aspartate carbamoyltransferase			DBZ19_00330	936	311	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	73259	73720	+							DBZ19_00335	462		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	73259	73720	+	AVZ56217.1			aspartate carbamoyltransferase regulatory subunit			DBZ19_00335	462	153	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	73793	74179	+							DBZ19_00340	387		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	73793	74179	+	AVZ56218.1			reactive intermediate/imine deaminase			DBZ19_00340	387	128	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	74385	77081	-					mgtA		DBZ19_00345	2697		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	74385	77081	-	AVZ56219.1			magnesium-translocating P-type ATPase	mgtA		DBZ19_00345	2697	898	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	77222	77275	-					mgtL		DBZ19_00350	54		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	77222	77275	-	AVZ60763.1			MgtA leader peptide	mgtL		DBZ19_00350	54	17	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	77460	78407	+					treR		DBZ19_00355	948		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	77460	78407	+	AVZ56220.1			HTH-type transcriptional regulator TreR	treR		DBZ19_00355	948	315	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	78526	79947	+							DBZ19_00360	1422		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	78526	79947	+	AVZ56221.1			PTS trehalose transporter subunit IIBC			DBZ19_00360	1422	473	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	79997	81652	+					treC		DBZ19_00365	1656		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	79997	81652	+	AVZ56222.1			alpha,alpha-phosphotrehalase	treC		DBZ19_00365	1656	551	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	82046	84184	+							DBZ19_00370	2139		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	82046	84184	+	AVZ56223.1			anaerobic ribonucleoside triphosphate reductase			DBZ19_00370	2139	712	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	84342	84806	+							DBZ19_00375	465		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	84342	84806	+	AVZ56224.1			anaerobic ribonucleoside-triphosphate reductase activating protein			DBZ19_00375	465	154	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	84851	85237	-					cybC		DBZ19_00380	387		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	84851	85237	-	AVZ56225.1			cytochrome b562	cybC		DBZ19_00380	387	128	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	85292	86644	-							DBZ19_00385	1353		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	85292	86644	-	AVZ56226.1			metalloprotease PmbA			DBZ19_00385	1353	450	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	86738	87289	+							DBZ19_00390	552		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	86738	87289	+	AVZ56227.1			ribosome-associated protein			DBZ19_00390	552	183	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	87447	88820	-					mpl		DBZ19_00395	1374		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	87447	88820	-	AVZ56228.1			UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase	mpl		DBZ19_00395	1374	457	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	88996	89994	+							DBZ19_00400	999		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	88996	89994	+	AVZ56229.1			fructose 1,6-bisphosphatase			DBZ19_00400	999	332	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	90027	91022	-							DBZ19_00405	996		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	90027	91022	-	AVZ56230.1			sugar ABC transporter permease YjfF			DBZ19_00405	996	331	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	91009	92034	-							DBZ19_00410	1026		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	91009	92034	-	AVZ56231.1			ABC transporter permease			DBZ19_00410	1026	341	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	92045	93547	-							DBZ19_00415	1503		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	92045	93547	-	AVZ56232.1			sugar ABC transporter ATP-binding protein			DBZ19_00415	1503	500	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	93687	94643	-							DBZ19_00420	957		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	93687	94643	-	AVZ56233.1			sugar ABC transporter substrate-binding protein			DBZ19_00420	957	318	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	94953	95483	+							DBZ19_00425	531		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	94953	95483	+	AVZ56234.1			inorganic pyrophosphatase			DBZ19_00425	531	176	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	95897	97369	-							DBZ19_00430	1473		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	95897	97369	-	AVZ56235.1			sel1 repeat family protein			DBZ19_00430	1473	490	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	97519	97860	-							DBZ19_00435	342		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	97519	97860	-	AVZ56236.1			gamma-glutamylcyclotransferase YtfP			DBZ19_00435	342	113	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	97863	101642	-					tamB		DBZ19_00440	3780		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	97863	101642	-	AVZ56237.1			autotransporter assembly complex protein TamB	tamB		DBZ19_00440	3780	1259	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	101639	103372	-					tamA		DBZ19_00445	1734		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	101639	103372	-	AVZ56238.1			autotransporter assembly complex protein TamA	tamA		DBZ19_00445	1734	577	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	103342	103521	-							DBZ19_00450	180		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	103342	103521	-	AVZ56239.1			hypothetical protein			DBZ19_00450	180	59	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	103578	104216	+							DBZ19_00455	639		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	103578	104216	+	AVZ56240.1			peptide-methionine (S)-S-oxide reductase			DBZ19_00455	639	212	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	104539	105882	+							DBZ19_00460	1344		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	104539	105882	+	AVZ56241.1			HlyC/CorC family transporter			DBZ19_00460	1344	447	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	105960	106166	-							DBZ19_00465	207		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	105960	106166	-	AVZ56242.1			DUF1107 domain-containing protein			DBZ19_00465	207	68	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	106491	107048	+							DBZ19_00470	558		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	106491	107048	+	AVZ56243.1			YtfJ family protein			DBZ19_00470	558	185	
gene	protein_coding	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	107038	107778	-							DBZ19_00475	741		
CDS	with_protein	GCA_003052625.1	Primary Assembly	chromosome		CP028714.1	107038	107778	-	AVZ56244.1			3'(2'),5'-bisphosphate nucleotidase CysQ			DBZ19_00475	741	246	
