Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
CP065316.1_1820	ASB37407.1|GH92	100.0	750	0	0	1	750	1	750	0.0e+00	1566.2
CP065316.1_1826	QQR08145.1|GT30	100.0	416	0	0	1	416	1	416	4.1e-246	854.0
CP065316.1_1829	UQC84824.1|GT2	59.9	344	137	1	4	346	1785	2128	2.3e-117	426.0
CP065316.1_1845	ASB37430.1|GH109	100.0	480	0	0	1	480	1	480	2.4e-290	1001.1
CP065316.1_1859	ASB37443.1|CE4	100.0	217	0	0	1	217	1	217	1.2e-127	459.5
CP065316.1_1902	QQR08212.1|CBM48|GH13	100.0	759	0	0	1	759	1	759	0.0e+00	1561.2
CP065316.1_1908	QQR08218.1|GH18	100.0	487	0	0	1	487	1	487	6.2e-286	986.5
CP065316.1_1912	QQR08221.1|GT4	100.0	363	0	0	1	363	1	363	2.3e-208	728.4
CP065316.1_1916	QQR08225.1|GT9	100.0	353	0	0	1	353	1	353	3.5e-206	721.1
CP065316.1_1919	ASB37496.1|GH97	100.0	665	0	0	1	665	1	665	0.0e+00	1379.4
CP065316.1_1920	ASB37497.1|GH13	100.0	481	0	0	1	481	1	481	9.7e-292	1005.7
CP065316.1_1937	ASB37514.1|GT4	100.0	402	0	0	1	402	1	402	6.5e-241	836.6
CP065316.1_1958	AMJ20771.1|GH13_26	37.6	948	475	24	2	923	4	860	5.4e-166	589.0
CP065316.1_1963	ASB37537.1|GT2	100.0	345	0	0	1	345	1	345	1.8e-202	708.8
CP065316.1_1969	ANU64363.1|GT2	100.0	334	0	0	1	334	1	334	2.1e-192	675.2
CP065316.1_1970	QQR08272.1|GT2	100.0	338	0	0	1	338	1	338	1.7e-197	692.2
CP065316.1_1971	ASB37542.1|GT2	100.0	336	0	0	1	336	4	339	5.4e-196	687.2
CP065316.1_1972	ANU64360.1|GT8	100.0	306	0	0	1	306	1	306	1.5e-181	639.0
CP065316.1_1973	ASB37544.1|GT8	100.0	309	0	0	1	309	1	309	1.4e-182	642.5
CP065316.1_1974	ANU64358.2|CBM6|GH43_2	100.0	887	0	0	1	887	1	887	0.0e+00	1875.1
CP065316.1_1987	ANU64348.1|GT4	100.0	359	0	0	1	359	1	359	3.3e-204	714.5
CP065316.1_1998	UHM92040.1|GT0	58.2	380	147	4	3	381	2	370	1.5e-122	443.4
CP065316.1_2058	ASB37621.1|GT4	100.0	379	0	0	1	379	1	379	6.0e-220	766.9
CP065316.1_2069	AMJ20543.1|GH13_11	51.2	426	188	3	1	423	1	409	5.1e-119	431.8
CP065316.1_2106	ASB37665.1|GT28	100.0	366	0	0	1	366	1	366	1.9e-202	708.8
CP065316.1_2121	ANU64227.1|GT4	100.0	367	0	0	1	367	1	367	4.8e-214	747.3
CP065316.1_2146	ASB37703.1|GH2	100.0	835	0	0	1	835	1	835	0.0e+00	1748.4
CP065316.1_2163	ANU64854.1|GH16_3	100.0	256	0	0	10	265	1	256	6.6e-157	557.0
CP065316.1_2188	CAD7245033.1|GT58	63.0	497	150	5	6	495	1055	1524	3.5e-167	592.0
CP065316.1_2231	ANU64128.2|GH171	100.0	401	0	0	1	401	1	401	1.2e-234	815.8
CP065316.1_2235	ANU64124.1|CE20	100.0	693	0	0	1	693	1	693	0.0e+00	1457.2
CP065316.1_2256	QQR08529.1|GT19	100.0	379	0	0	1	379	1	379	2.7e-220	768.1
CP065316.1_2269	CCO12868.2|GH1	44.3	1435	507	15	13	1404	7	1191	0.0e+00	1112.8
CP065316.1_2285	ASB39083.1|GH33	100.0	320	0	0	56	375	1	320	4.3e-194	681.0
CP065316.1_2289	ANU64076.1|GH33	100.0	546	0	0	1	546	1	546	0.0e+00	1121.3
CP065316.1_2317	ASB37853.1|CBM50	100.0	312	0	0	1	312	1	312	5.7e-176	620.5
CP065316.1_2318	ASB39086.1|GH43_28	100.0	564	0	0	2	565	1	564	0.0e+00	1201.4
CP065316.1_2324	AWZ17133.1|GH13_30	33.7	1250	687	26	2	1190	404	1572	1.1e-185	654.8
CP065316.1_2365	AGL64345.2|GT2	50.5	580	282	3	439	1014	277	855	2.8e-155	553.5
CP065316.1_2400	QQR08655.1|GH123	100.0	530	0	0	1	530	13	542	0.0e+00	1103.2
CP065316.1_2458	ASB37969.1|CBM48|GH13_8	100.0	676	0	0	1	676	1	676	0.0e+00	1446.4
CP065316.1_2493	ASB37997.1|GH23	100.0	462	0	0	1	462	1	462	1.0e-258	896.0
CP065316.1_2546	QUT62243.1|GH105	51.0	490	222	12	27	510	373	850	5.2e-142	508.4
CP065316.1_2547	QDT68860.1|GH117	41.3	652	312	13	3	599	2	637	1.2e-124	451.1
CP065316.1_2549	ASB38046.1|GH2	100.0	602	0	0	1	602	1	602	0.0e+00	1246.1
CP065316.1_2550	QQR08785.1|GH3	100.0	990	0	0	1	990	1	990	0.0e+00	1997.2
CP065316.1_2551	ASB38047.1|GH3	100.0	819	0	0	1	819	1	819	0.0e+00	1654.8
CP065316.1_2552	QQR08787.1|GH2	100.0	822	0	0	1	822	14	835	0.0e+00	1739.2
CP065316.1_2554	ASB38050.1|GH84	100.0	850	0	0	1	850	4	853	0.0e+00	1751.9
CP065316.1_2575	ANU63842.2|GH36	100.0	733	0	0	1	733	1	733	0.0e+00	1517.3
CP065316.1_2577	QQR08810.1|GT2	100.0	317	0	0	1	317	1	317	1.7e-175	619.0
CP065316.1_2578	CAG7903126.1|GH28	43.0	472	245	8	10	473	66	521	3.3e-109	399.4
CP065316.1_2628	ANU63796.1|GH13_14	100.0	673	0	0	1	673	1	673	0.0e+00	1380.9
CP065316.1_2649	ASB38137.1|GH20	100.0	782	0	0	1	782	1	782	0.0e+00	1615.5
CP065316.1_2651	ASB38139.1|GH130	100.0	318	0	0	1	318	1	318	2.4e-198	694.9
CP065316.1_2652	QQR10467.1|GH92	100.0	741	0	0	2	742	1	741	0.0e+00	1547.7
CP065316.1_2655	ASB38142.1|GH18	100.0	361	0	0	1	361	1	361	1.3e-219	765.8
CP065316.1_2659	ASB38145.1|GH3	100.0	779	0	0	1	779	1	779	0.0e+00	1565.8
CP065316.1_2660	QOF98253.1|GT2	58.2	421	175	1	7	427	1	420	7.2e-145	517.7
CP065316.1_2677	QQR08901.1|CE11	100.0	460	0	0	1	460	1	460	5.0e-269	930.2
CP065316.1_2699	ANU63737.1|CBM35	100.0	897	0	0	1	897	1	897	0.0e+00	1832.4
CP065316.1_2708	QBQ55251.1|CBM50	33.2	903	525	17	9	886	40	889	1.1e-107	395.2
CP065316.1_2728	CUS04494.2|GH39	43.2	1303	646	22	7	1265	1	1253	3.8e-271	938.7
CP065316.1_2736	AGL63717.2|GT4	45.5	679	292	10	159	835	107	709	1.7e-153	547.4
CP065316.1_2737	QHI69093.1|CBM4	42.9	524	242	9	34	521	23	525	1.8e-113	413.7
CP065316.1_2755	ASB38235.1|GT2	100.0	332	0	0	1	332	1	332	9.7e-190	666.4
CP065316.1_2757	CAD7235639.1|GT2	43.2	544	297	7	10	550	135	669	7.7e-126	454.9
