# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	14027	14422	-	QQQ93263.1			hypothetical protein			I5Q86_00085	396	131	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	14555	16969	-							I5Q86_00090	2415		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	14555	16969	-	QQQ93264.1			leucine--tRNA ligase			I5Q86_00090	2415	804	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	17405	18997	-							I5Q86_00095	1593		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	17405	18997	-	QQQ93265.1			CvpA family protein			I5Q86_00095	1593	530	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	19138	21228	-							I5Q86_00100	2091		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	19138	21228	-	QQQ93266.1			elongation factor G			I5Q86_00100	2091	696	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	21564	22661	+							I5Q86_00105	1098		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	21564	22661	+	QQQ93267.1			prephenate dehydrogenase			I5Q86_00105	1098	365	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	22671	23942	+					aroA		I5Q86_00110	1272		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	22671	23942	+	QQQ93268.1			3-phosphoshikimate 1-carboxyvinyltransferase	aroA		I5Q86_00110	1272	423	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	23968	24534	+							I5Q86_00115	567		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	23968	24534	+	QQQ93269.1			TetR/AcrR family transcriptional regulator			I5Q86_00115	567	188	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	24674	26443	+							I5Q86_00120	1770		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	24674	26443	+	QQQ93270.1			oleate hydratase			I5Q86_00120	1770	589	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	26487	28016	-							I5Q86_00125	1530		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	26487	28016	-	QQQ93271.1			aromatic amino acid lyase			I5Q86_00125	1530	509	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	28093	30279	-							I5Q86_00130	2187		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	28093	30279	-	QQQ93272.1			hypothetical protein			I5Q86_00130	2187	728	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	30457	30948	+							I5Q86_00135	492		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	30457	30948	+	QQQ93273.1			(2Fe-2S)-binding protein			I5Q86_00135	492	163	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	30935	33181	+							I5Q86_00140	2247		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	30935	33181	+	QQQ93274.1			molybdopterin-dependent oxidoreductase			I5Q86_00140	2247	748	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	33193	34155	+							I5Q86_00145	963		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	33193	34155	+	QQQ93275.1			FAD binding domain-containing protein			I5Q86_00145	963	320	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	34216	35625	-							I5Q86_00150	1410		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	34216	35625	-	QQQ93276.1			GntR family transcriptional regulator			I5Q86_00150	1410	469	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	35657	38827	-							I5Q86_00155	3171		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	35657	38827	-	QQQ93277.1			response regulator			I5Q86_00155	3171	1056	
gene	pseudogene	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	39027	39167	+							I5Q86_00160	141		pseudo
CDS	without_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	39027	39167	+				DUF2461 family protein			I5Q86_00160	141		pseudo
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	39252	42596	-							I5Q86_00165	3345		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	39252	42596	-	QQQ93278.1			response regulator			I5Q86_00165	3345	1114	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	42593	43870	-							I5Q86_00170	1278		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	42593	43870	-	QQQ93279.1			carbohydrate ABC transporter substrate-binding protein			I5Q86_00170	1278	425	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	43953	45704	-							I5Q86_00175	1752		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	43953	45704	-	QQQ93280.1			GGDEF and EAL domain-containing protein			I5Q86_00175	1752	583	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	45856	47505	-							I5Q86_00180	1650		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	45856	47505	-	QQQ93281.1			FAD-dependent oxidoreductase			I5Q86_00180	1650	549	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	47578	48141	-					ahpC		I5Q86_00185	564		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	47578	48141	-	QQQ93282.1			peroxiredoxin	ahpC		I5Q86_00185	564	187	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	48744	49391	-							I5Q86_00190	648		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	48744	49391	-	QQQ93283.1			chloramphenicol acetyltransferase			I5Q86_00190	648	215	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	49921	51135	+							I5Q86_00195	1215		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	49921	51135	+	QQQ93284.1			FprA family A-type flavoprotein			I5Q86_00195	1215	404	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	51226	52878	-							I5Q86_00200	1653		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	51226	52878	-	QQQ93285.1			ABC transporter permease			I5Q86_00200	1653	550	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	52830	53819	-							I5Q86_00205	990		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	52830	53819	-	QQQ93286.1			ABC transporter permease			I5Q86_00205	990	329	
gene	pseudogene	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	53837	54367	-							I5Q86_00210	531		pseudo
CDS	without_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	53837	54367	-				ABC transporter ATP-binding protein			I5Q86_00210	531		pseudo
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	54417	54971	-							I5Q86_00215	555		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	54417	54971	-	QQQ93287.1			DUF4314 domain-containing protein			I5Q86_00215	555	184	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	54976	55725	-							I5Q86_00220	750		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	54976	55725	-	QQQ93288.1			hypothetical protein			I5Q86_00220	750	249	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	55747	56238	-							I5Q86_00225	492		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	55747	56238	-	QQQ93289.1			hypothetical protein			I5Q86_00225	492	163	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	56316	56792	-							I5Q86_00230	477		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	56316	56792	-	QQQ93290.1			hypothetical protein			I5Q86_00230	477	158	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	56777	57208	-							I5Q86_00235	432		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	56777	57208	-	QQQ93291.1			hypothetical protein			I5Q86_00235	432	143	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	58161	58493	-							I5Q86_00240	333		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	58161	58493	-	QQQ93292.1			helix-turn-helix transcriptional regulator			I5Q86_00240	333	110	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	59438	60292	+							I5Q86_00245	855		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	59438	60292	+	QQQ93293.1			transposase			I5Q86_00245	855	284	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	60387	60818	+							I5Q86_00250	432		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	60387	60818	+	QQQ93294.1			hypothetical protein			I5Q86_00250	432	143	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	60803	61099	+							I5Q86_00255	297		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	60803	61099	+	QQQ93295.1			transposase			I5Q86_00255	297	98	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	61405	61857	-							I5Q86_00260	453		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	61405	61857	-	QQQ93296.1			hypothetical protein			I5Q86_00260	453	150	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	61921	62319	-							I5Q86_00265	399		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	61921	62319	-	QQQ93297.1			hypothetical protein			I5Q86_00265	399	132	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	62312	62920	-							I5Q86_00270	609		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	62312	62920	-	QQQ93298.1			accessory gene regulator B family protein			I5Q86_00270	609	202	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	62922	63074	-							I5Q86_00275	153		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	62922	63074	-	QQQ93299.1			cyclic lactone autoinducer peptide			I5Q86_00275	153	50	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	63145	64473	-							I5Q86_00280	1329		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	63145	64473	-	QQQ93300.1			GHKL domain-containing protein			I5Q86_00280	1329	442	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	64466	65191	-							I5Q86_00285	726		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	64466	65191	-	QQQ93301.1			response regulator transcription factor			I5Q86_00285	726	241	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	65218	65598	-							I5Q86_00290	381		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	65218	65598	-	QQQ93302.1			helix-turn-helix transcriptional regulator			I5Q86_00290	381	126	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	66052	66729	-							I5Q86_00295	678		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	66052	66729	-	QQQ93303.1			hypothetical protein			I5Q86_00295	678	225	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	66801	68123	-							I5Q86_00300	1323		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	66801	68123	-	QQQ93304.1			lanthionine synthetase C family protein			I5Q86_00300	1323	440	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	68126	69931	-							I5Q86_00305	1806		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	68126	69931	-	QQQ93305.1			ABC transporter ATP-binding protein			I5Q86_00305	1806	601	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	69918	72983	-							I5Q86_00310	3066		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	69918	72983	-	QQQ93306.1			lantibiotic dehydratase			I5Q86_00310	3066	1021	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	73066	74439	-							I5Q86_00315	1374		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	73066	74439	-	QQQ93307.1			HAMP domain-containing histidine kinase			I5Q86_00315	1374	457	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	74424	75089	-							I5Q86_00320	666		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	74424	75089	-	QQQ93308.1			response regulator transcription factor			I5Q86_00320	666	221	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75236	75385	-							I5Q86_00325	150		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75236	75385	-	QQQ93309.1			gallidermin/nisin family lantibiotic			I5Q86_00325	150	49	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75413	75586	-							I5Q86_00330	174		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75413	75586	-	QQQ93310.1			gallidermin/nisin family lantibiotic			I5Q86_00330	174	57	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75615	75788	-							I5Q86_00335	174		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75615	75788	-	QQQ93311.1			gallidermin/nisin family lantibiotic			I5Q86_00335	174	57	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75816	75989	-							I5Q86_00340	174		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	75816	75989	-	QQQ93312.1			gallidermin/nisin family lantibiotic			I5Q86_00340	174	57	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	76018	76191	-							I5Q86_00345	174		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	76018	76191	-	QQQ93313.1			gallidermin/nisin family lantibiotic			I5Q86_00345	174	57	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	76614	77981	-							I5Q86_00350	1368		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	76614	77981	-	QQQ93314.1			HAMP domain-containing histidine kinase			I5Q86_00350	1368	455	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	77972	78631	-							I5Q86_00355	660		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	77972	78631	-	QQQ93315.1			response regulator transcription factor			I5Q86_00355	660	219	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	78693	79508	-							I5Q86_00360	816		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	78693	79508	-	QQQ93316.1			NisI/SpaI family lantibiotic immunity lipoprotein			I5Q86_00360	816	271	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	79501	80232	-							I5Q86_00365	732		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	79501	80232	-	QQQ93317.1			lantibiotic immunity ABC transporter MutG family permease subunit			I5Q86_00365	732	243	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	80234	80956	-							I5Q86_00370	723		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	80234	80956	-	QQQ93318.1			lantibiotic immunity ABC transporter MutE/EpiE family permease subunit			I5Q86_00370	723	240	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	80960	81661	-							I5Q86_00375	702		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	80960	81661	-	QQQ93319.1			lantibiotic protection ABC transporter ATP-binding protein			I5Q86_00375	702	233	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	81821	82105	-							I5Q86_00380	285		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	81821	82105	-	QQQ95395.1			hypothetical protein			I5Q86_00380	285	94	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	82516	82956	-					lepB		I5Q86_00385	441		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	82516	82956	-	QQQ93320.1			signal peptidase I	lepB		I5Q86_00385	441	146	
gene	pseudogene	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	82929	83491	-							I5Q86_00390	563		pseudo
CDS	without_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	82929	83491	-				ATP-binding cassette domain-containing protein			I5Q86_00390	563		pseudo
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	83491	84243	-							I5Q86_00395	753		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	83491	84243	-	QQQ93321.1			hypothetical protein			I5Q86_00395	753	250	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	84389	85135	-							I5Q86_00400	747		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	84389	85135	-	QQQ93322.1			hypothetical protein			I5Q86_00400	747	248	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	85308	85619	-							I5Q86_00405	312		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	85308	85619	-	QQQ93323.1			hypothetical protein			I5Q86_00405	312	103	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	85702	85869	-							I5Q86_00410	168		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	85702	85869	-	QQQ93324.1			hypothetical protein			I5Q86_00410	168	55	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	86374	86856	+							I5Q86_00415	483		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	86374	86856	+	QQQ93325.1			GHKL domain-containing protein			I5Q86_00415	483	160	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	87195	87377	-							I5Q86_00420	183		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	87195	87377	-	QQQ93326.1			septation protein SpoVG family protein			I5Q86_00420	183	60	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	87439	88605	-							I5Q86_00425	1167		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	87439	88605	-	QQQ93327.1			hypothetical protein			I5Q86_00425	1167	388	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	88647	91481	-							I5Q86_00430	2835		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	88647	91481	-	QQQ93328.1			DEAD/DEAH box helicase family protein			I5Q86_00430	2835	944	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	91505	91882	-							I5Q86_00435	378		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	91505	91882	-	QQQ93329.1			TnpV protein			I5Q86_00435	378	125	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	92633	93229	-							I5Q86_00440	597		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	92633	93229	-	QQQ93330.1			hypothetical protein			I5Q86_00440	597	198	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	93238	93438	-							I5Q86_00445	201		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	93238	93438	-	QQQ93331.1			DpnD/PcfM family protein			I5Q86_00445	201	66	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	93449	95605	-							I5Q86_00450	2157		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	93449	95605	-	QQQ93332.1			C40 family peptidase			I5Q86_00450	2157	718	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	95595	96134	-							I5Q86_00455	540		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	95595	96134	-	QQQ93333.1			hypothetical protein			I5Q86_00455	540	179	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	96158	97003	-							I5Q86_00460	846		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	96158	97003	-	QQQ93334.1			phosphoadenosine phosphosulfate reductase family protein			I5Q86_00460	846	281	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	97112	98467	-							I5Q86_00465	1356		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	97112	98467	-	QQQ93335.1			hypothetical protein			I5Q86_00465	1356	451	
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	98560	99980	+							I5Q86_00470	1421		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	98560	99980	+	QQQ93336.1			IS3 family transposase			I5Q86_00470	1422	473	ribosomal_slippage
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	100135	100374	-							I5Q86_00475	240		
CDS	with_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	100135	100374	-	QQQ93337.1			hypothetical protein			I5Q86_00475	240	79	
gene	pseudogene	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	100367	100842	-							I5Q86_00480	476		pseudo
CDS	without_protein	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	100367	100842	-				DUF3990 domain-containing protein			I5Q86_00480	476		pseudo
gene	protein_coding	GCA_016696745.1	Primary Assembly	chromosome		CP065312.1	100848	101066	-							I5Q86_00485	219		
