Gene ID	CAZy ID	% Identical	Length	Mismatches	Gap Open	Gene Start	Gene End	CAZy Start	CAZy End	E Value	Bit Score
CP065320.1_1615	QWI77036.1|CBM48|GH13_9	58.6	314	127	2	8	320	637	948	7.1e-104	381.3
CP065320.1_1715	QQR27919.1|GT2	100.0	356	0	0	1	356	1	356	6.7e-213	743.4
CP065320.1_1780	QQR27975.1|GH1	100.0	481	0	0	1	481	1	481	2.6e-297	1024.2
CP065320.1_1782	ANU68128.1|GH1	100.0	479	0	0	1	479	1	479	5.5e-295	1016.5
CP065320.1_1804	ASU19459.1|GH170	100.0	364	0	0	1	364	1	364	5.0e-216	753.8
CP065320.1_1823	QQR28016.1|GH13	100.0	670	0	0	1	670	1	670	0.0e+00	1397.5
CP065320.1_1863	ANU68057.1|GH4	100.0	441	0	0	1	441	1	441	8.7e-263	909.4
CP065320.1_1864	VEC47756.1|GH4	46.8	526	273	4	1	521	1	524	1.5e-128	463.8
CP065320.1_1869	CCO12633.2|GH84	47.5	671	328	9	8	657	4	671	3.4e-170	602.4
CP065320.1_1886	ANU68036.1|GH43_24	100.0	309	0	0	1	309	1	309	5.6e-192	673.7
CP065320.1_1908	QQR28090.1|GT51	100.0	620	0	0	1	620	1	620	0.0e+00	1241.1
CP065320.1_1911	ASU19557.1|CE9	100.0	369	0	0	1	369	1	369	5.8e-220	766.9
CP065320.1_1939	CAD7245033.1|GT58	66.5	475	144	4	3	464	1052	1524	2.8e-171	605.5
CP065320.1_1962	AMJ20543.1|GH13_11	52.7	410	189	3	1	406	2	410	8.4e-119	431.0
CP065320.1_1990	QQR28166.1|CE9	100.0	387	0	0	1	387	1	387	2.1e-228	795.0
CP065320.1_2034	QIX07705.1|GH1	100.0	483	0	0	1	483	1	483	7.2e-303	1042.7
CP065320.1_2066	UOX50060.1|CE4	99.2	254	2	0	1	254	1	254	2.3e-143	511.9
CP065320.1_2070	QCH95999.1|GH13_29	50.5	459	221	3	5	462	7	460	6.8e-120	435.3
CP065320.1_2071	ASU19697.1|GH13_29	100.0	549	0	0	1	549	1	549	0.0e+00	1155.6
CP065320.1_2081	ASU19707.1|GT2	100.0	276	0	0	1	276	1	276	5.8e-156	553.9
CP065320.1_2094	ASU19718.1|GH1	100.0	481	0	0	1	481	1	481	7.7e-297	1022.7
CP065320.1_2134	ANU67817.1|GH1	100.0	488	0	0	1	488	1	488	1.3e-299	1031.9
CP065320.1_2219	ASU19832.1|GH38	100.0	880	0	0	1	880	1	880	0.0e+00	1847.8
CP065320.1_2264	QYU66396.1|GH13_23	50.0	450	219	6	3	447	8	456	1.8e-110	403.7
CP065320.1_2290	QQR24509.1|GH1	100.0	477	0	0	1	477	1	477	6.7e-293	1009.6
CP065320.1_2346	BDF02758.1|GH1	99.4	357	2	0	1	357	1	357	2.8e-219	764.6
CP065320.1_2348	QQR24563.1|GH1	100.0	490	0	0	1	490	1	490	2.1e-297	1024.6
CP065320.1_2359	ASU19955.1|GH1	100.0	475	0	0	1	475	1	475	1.5e-292	1008.4
CP065320.1_2384	QQR24596.1|GH73	100.0	494	0	0	1	494	1	494	5.1e-288	993.4
CP065320.1_2451	ANU67530.1|CE9	100.0	379	0	0	1	379	1	379	3.8e-222	774.2
CP065320.1_2513	ANU67479.1|GH38	100.0	869	0	0	1	869	1	869	0.0e+00	1793.1
CP065320.1_2515	ASU20097.1|GH1	100.0	457	0	0	1	457	1	457	1.3e-282	975.3
CP065320.1_2601	ANU71336.1|GH3	100.0	185	0	0	1	185	1	185	1.4e-105	386.0
CP065320.1_2629	ARE64738.1|GH23	100.0	310	0	0	1	310	1	310	4.6e-178	627.5
CP065320.1_2654	QQR24836.1|GT4	100.0	383	0	0	1	383	1	383	8.7e-219	763.1
CP065320.1_2655	QQR24837.1|GT2	100.0	275	0	0	1	275	1	275	4.6e-153	544.3
CP065320.1_2657	QQR24839.1|GT4	100.0	382	0	0	1	382	1	382	5.1e-219	763.8
CP065320.1_2658	ANU71288.1|GT2	100.0	300	0	0	1	300	1	300	3.1e-171	604.7
CP065320.1_2659	ANU71287.1|GT2	100.0	317	0	0	1	317	1	317	5.6e-187	657.1
CP065320.1_2673	ANU71274.1|GT2	100.0	307	0	0	1	307	1	307	1.8e-166	589.0
CP065320.1_2708	QQR24886.1|GH25	100.0	576	0	0	1	576	1	576	0.0e+00	1179.1
CP065320.1_2734	ANU71216.1|CBM48|GH13_9	100.0	619	0	0	1	619	1	619	0.0e+00	1322.8
CP065320.1_2741	ASU20305.1|GT2	100.0	1150	0	0	1	1150	1	1150	0.0e+00	2325.8
CP065320.1_2742	ASU20306.1|GT2	100.0	890	0	0	1	890	1	890	0.0e+00	1786.5
CP065320.1_2750	QIX10913.1|GT2	100.0	315	0	0	1	315	1	315	3.1e-177	624.8
CP065320.1_2753	ANU71200.1|GT35	100.0	804	0	0	1	804	1	804	0.0e+00	1627.5
CP065320.1_2755	QQR24928.1|CBM48|GH13_14	100.0	712	0	0	1	712	1	712	0.0e+00	1476.5
CP065320.1_2807	CCO12112.2|GH13_31	66.4	432	141	3	1	429	1	431	7.2e-161	570.9
CP065320.1_2841	QBQ55251.1|CBM50	38.8	846	450	15	54	860	73	889	3.4e-133	479.9
CP065320.1_2864	ASU20418.1|GH1	100.0	483	0	0	1	483	1	483	3.2e-295	1017.3
CP065320.1_3044	QQR25192.1|GT14	100.0	314	0	0	1	314	1	314	1.8e-182	642.1
CP065320.1_3052	QIX10602.1|GT0	99.0	206	2	0	1	206	1	206	1.8e-114	415.6
CP065320.1_3097	ANU70889.1|GH1	100.0	260	0	0	1	260	1	260	1.2e-155	552.7
CP065320.1_3160	ASU20682.1|GH170	100.0	361	0	0	1	361	1	361	8.8e-213	743.0
CP065320.1_3163	BDF01823.1|CBM66|GH32	98.3	411	7	0	1	411	1	411	7.2e-235	816.6
CP065320.1_3196	QQR25333.1|GH1	100.0	491	0	0	1	491	1	491	3.2e-306	1053.9
CP065320.1_3251	ANU70749.1|GH1	100.0	459	0	0	1	459	1	459	1.7e-285	984.9
CP065320.1_3260	ASU20776.1|GH32	100.0	434	0	0	1	434	1	434	4.7e-269	930.2
CP065320.1_3317	ANU70689.1|GH112	100.0	723	0	0	1	723	1	723	0.0e+00	1535.0
CP065320.1_3344	QQR25465.1|GH73	100.0	939	0	0	1	939	1	939	0.0e+00	1810.4
CP065320.1_3358	QQR25478.1|CE4	100.0	455	0	0	1	455	1	455	3.0e-266	921.0
CP065320.1_3359	ASU20865.1|CE4	100.0	456	0	0	1	456	1	456	9.0e-263	909.4
CP065320.1_3370	ASU20875.1|CE9	100.0	374	0	0	1	374	1	374	2.3e-216	755.0
CP065320.1_3373	QQR25491.1|GH4	100.0	444	0	0	1	444	1	444	8.5e-266	919.5
CP065320.1_3479	QQR25586.1|GH13	100.0	560	0	0	1	560	1	560	0.0e+00	1191.0
CP065320.1_3527	ANU70499.1|GH23	100.0	571	0	0	1	571	1	571	1.3e-274	949.1
CP065320.1_3585	CAE6179499.1|GH152	36.8	701	365	17	2	638	76	762	9.9e-114	414.8
CP065320.1_3614	QWU85921.1|GH130	52.8	464	212	1	3	459	1373	1836	8.9e-144	514.2
CP065320.1_3722	ASU17243.1|CE4	100.0	437	0	0	1	437	1	437	4.1e-257	890.6
CP065320.1_3747	QJA03535.1|CE4	100.0	436	0	0	1	436	1	436	3.6e-253	877.5
CP065320.1_3755	QQR25823.1|GT4	100.0	350	0	0	1	350	1	350	4.4e-201	704.1
CP065320.1_3757	ASU17273.1|GT4	100.0	659	0	0	1	659	1	659	0.0e+00	1293.1
CP065320.1_3775	ANU70287.1|GH25	100.0	296	0	0	1	296	1	296	8.4e-177	623.2
CP065320.1_3834	AGL63717.2|GT4	44.1	689	307	6	158	837	107	726	1.6e-151	540.8
CP065320.1_3870	ANU70205.1|GT28	100.0	357	0	0	1	357	1	357	3.3e-204	714.5
CP065320.1_3885	BDF41164.1|CBM32	45.8	1671	822	23	141	1762	146	1782	0.0e+00	1363.6
CP065320.1_3917	ASU17417.1|GH1	100.0	487	0	0	1	487	1	487	3.7e-299	1030.4
CP065320.1_4015	ASU17506.1|GT51	100.0	233	0	0	1	233	1	233	1.3e-119	433.0
CP065320.1_4052	AWZ17133.1|GH13_30	31.6	1086	656	21	4	1011	408	1484	1.4e-141	508.1
CP065320.1_4089	AGL64345.2|GT2	56.3	583	253	2	40	621	277	858	4.6e-185	651.7
CP065320.1_4212	QQR26220.1|CBM50	100.0	2027	0	0	1	2027	1	2027	0.0e+00	2671.3
